ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
7.745598496433547e+115	25.588	6.512	23.898	17.234	0.20322767077928894	0	0	121	10	115	81	3	3	3	2	40	0	3.1568000316619873	500	3.1568000316619873	
8.158831402950598e+87	22.744	8.365079365079366	18.51058201058201	13.404761904761905	0.19592577520120036	1	123	107	33.0	98.0	71.0	2	2.0	2.0	1.0	48	0	0.0993497371673584	1000	3.2561497688293457	
5.791262643675433e+18	23.114	7.962962962962963	16.71990740740741	12.243055555555555	0.19592577520120036	2	192	81	29.0	95.0	68.0	2	2.0	2.0	1.0	51	0	0.08542537689208984	1500	3.3415751457214355	
5.13028901391571	25.244	8.065116279069768	16.01860465116279	11.85813953488372	0.19592577520120036	3	263	89	29.0	97.0	71.0	3	2.0	2.0	1.0	53	0	0.08494758605957031	2000	3.426522731781006	
6.103631697577544e+39	25.624	8.210065645514224	15.218818380743983	11.404814004376368	0.19592577520120036	4	307	82	36.0	101.0	74.0	3	2.0	2.0	1.0	55	0	0.08629202842712402	2500	3.51281476020813	
34305467.44086368	25.834	8.225165562913908	15.158940397350994	11.331125827814569	0.19592577520120036	5	355	80	28.0	82.0	59.0	4	2.0	2.0	1.0	57	0	0.08249998092651367	3000	3.5953147411346436	
1.6286661094963832	26.252	8.15138592750533	14.174840085287846	10.73773987206823	0.19592577520120036	6	387	80	26.0	82.0	58.0	2	2.0	2.0	1.0	59	0	0.0811457633972168	3500	3.6764605045318604	
3.3805495392057194	26.974	8.338297872340426	14.217021276595744	10.791489361702128	0.18809443666724576	7	418	87	25.0	76.0	57.0	4	2.0	2.0	1.0	59	0	0.08321356773376465	4000	3.759674072265625	
10209.181119501967	29.196	8.814345991561181	14.936708860759493	11.474683544303797	0.18809443666724576	8	445	85	28.0	75.0	57.0	2	2.0	2.0	1.0	60	0	0.08617329597473145	4500	3.8458473682403564	
1.8646943005882064	33.404	9.453389830508474	16.889830508474578	12.963983050847459	0.18809443666724576	9	474	84	33.0	74.0	56.0	3	2.0	2.0	1.0	60	0	0.09383344650268555	5000	3.939680814743042	
1.1579520451566299	35.512	9.625258799171842	16.96066252587992	13.066252587991718	0.18809443666724576	10	492	92	33.0	92.0	69.0	4	2.0	2.0	1.0	60	0	0.09786581993103027	5500	4.037546634674072	
6.298896057108418e+16	39.214	10.158110882956878	18.29158110882957	14.17659137577002	0.18809443666724576	11	506	100	33.0	84.0	67.0	4	2.0	2.0	1.0	60	0	0.1030576229095459	6000	4.140604257583618	
7317.627834317116	40.482	10.426229508196721	19.256147540983605	14.885245901639344	0.18809443666724576	12	519	107	35.0	99.0	77.0	5	2.0	2.0	1.0	62	0	0.10653257369995117	6500	4.247136831283569	
1.8950120566843491	41.154	10.366255144032921	18.911522633744855	14.679012345679013	0.18809443666724576	13	534	100	39.0	101.0	78.0	8	2.0	2.0	1.0	64	0	0.10875940322875977	7000	4.355896234512329	
2.7755117030948546e+41	44.292	11.409368635437882	20.832993890020365	16.29938900203666	0.18809443666724576	14	544	114	43.0	134.0	105.0	6	2.0	2.0	1.0	68	0	0.11387062072753906	7500	4.469766855239868	
32.05388607534592	48.642	12.141987829614605	23.947261663286003	18.72819472616633	0.18472851311815447	15	552	114	39.0	111.0	85.0	6	2.0	2.0	1.0	74	0	0.12444138526916504	8000	4.594208240509033	
0.7309737190257527	49.584	12.289527720739219	24.014373716632445	18.93634496919918	0.18472851311815447	16	566	137	42.0	110.0	84.0	9	2.0	2.0	1.0	78	0	0.12913751602172852	8500	4.723345756530762	
0.6195635133044498	52.448	13.16938775510204	27.308163265306124	21.377551020408163	0.18472851311815447	17	576	148	42.0	131.0	102.0	11	2.0	2.0	1.0	82	0	0.175154447555542	9000	4.898500204086304	
1.0058597561515009e+28	56.414	14.699792960662526	31.161490683229815	24.559006211180126	0.18472851311815447	18	593	144	47.0	147.0	113.0	9	2.0	2.0	1.0	88	0	0.15769219398498535	9500	5.056192398071289	
1.0917227468913595	60.438	14.985772357723578	32.235772357723576	25.441056910569106	0.18472851311815447	19	601	141	51.0	146.0	115.0	11	2.0	2.0	1.0	98	0	0.15907764434814453	10000	5.215270042419434	
1.552207080411116	62.788	15.441955193482688	33.79837067209776	26.486761710794298	0.18472851311815447	20	611	170	46.0	166.0	129.0	10	2.0	2.0	1.0	105	0	0.15970921516418457	10500	5.374979257583618	
1.2114114002500556	69.286	16.079268292682926	36.770325203252035	28.760162601626018	0.18472851311815447	21	619	170	49.0	165.0	125.0	9	2.0	2.0	1.0	112	0	0.1726970672607422	11000	5.54767632484436	
1.1263670492658953	73.06	17.095334685598377	40.164300202839755	31.56389452332657	0.18472851311815447	22	626	155	52.0	176.0	135.0	9	2.0	2.0	1.0	125	0	0.18364715576171875	11500	5.731323480606079	
6.532823447640162e+87	74.286	17.120654396728018	41.91411042944785	32.75051124744376	0.18472851311815447	23	637	216	70.0	227.0	179.0	14	2.0	2.0	1.0	134	0	0.19001483917236328	12000	5.921338319778442	
0.6924479326061198	76.096	17.364919354838708	41.61693548387097	32.663306451612904	0.18472851311815447	24	642	207	51.0	218.0	171.0	8	2.0	2.0	1.0	140	0	0.1936507225036621	12500	6.1149890422821045	
0.5975709084621033	77.922	18.047131147540984	43.45286885245902	34.01434426229508	0.18472851311815447	25	654	228	49.0	162.0	126.0	14	2.0	2.0	1.0	147	0	0.19732141494750977	13000	6.312310457229614	
0.4158860215516742	79.9	19.29460580912863	48.095435684647306	37.560165975103736	0.18472851311815447	26	673	200	56.0	181.0	146.0	10	2.0	2.0	1.0	157	0	0.2107236385345459	13500	6.52303409576416	
0.8506941370415583	84.048	19.24590163934426	50.334016393442624	39.25409836065574	0.18472851311815447	27	685	210	65.0	240.0	184.0	9	2.0	2.0	1.0	167	0	0.2191312313079834	14000	6.7421653270721436	
0.5621283233640567	91.682	20.872689938398356	57.63655030800821	45.096509240246405	0.18472851311815447	28	699	254	56.0	274.0	211.0	10	2.0	2.0	1.0	185	0	0.25017356872558594	14500	6.9923388957977295	
1.0975294910601034	97.272	20.364562118126273	57.063136456211815	44.69042769857434	0.18472851311815447	29	708	250	63.0	274.0	211.0	15	2.0	2.0	1.0	195	0	0.24353480339050293	15000	7.235873699188232	
0.348615216810248	104.674	22.885947046843178	65.57637474541751	51.63136456211813	0.18472851311815447	30	717	339	67.0	279.0	214.0	2	2.0	2.0	1.0	215	0	0.2788057327270508	15500	7.514679431915283	
0.5455387409385213	104.806	22.320486815415823	64.41379310344827	50.503042596348884	0.18472851311815447	31	725	342	67.0	414.0	320.0	10	2.0	2.0	1.0	229	0	0.2705833911895752	16000	7.785262823104858	
0.5726405425859352	105.054	22.329979879275655	62.0261569416499	48.98189134808853	0.18472851311815447	32	728	342	69.0	306.0	241.0	6	2.0	2.0	1.0	243	0	0.27060770988464355	16500	8.055870532989502	
0.4123764340153777	108.18	21.0	59.068548387096776	46.67540322580645	0.18472851311815447	33	733	342	62.0	271.0	215.0	12	2.0	2.0	1.0	257	0	0.26358795166015625	17000	8.319458484649658	
0.4444088370609232	102.882	20.264112903225808	54.25403225806452	42.917338709677416	0.18472851311815447	34	738	278	59.0	316.0	247.0	6	2.0	2.0	1.0	276	0	0.24379944801330566	17500	8.563257932662964	
0.4822271080520897	104.73	19.922764227642276	53.95528455284553	42.640243902439025	0.18472851311815447	35	746	261	66.0	266.0	212.0	7	2.0	2.0	1.0	303	0	0.24011468887329102	18000	8.803372621536255	
0.6713669640686625	108.046	20.218106995884774	57.7201646090535	45.51234567901235	0.18472851311815447	36	760	279	72.0	266.0	212.0	15	2.0	2.0	1.0	328	0	0.24841713905334473	18500	9.0517897605896	
1.6582873169601346	113.702	20.952479338842974	62.71900826446281	49.328512396694215	0.18472851311815447	37	776	332	67.0	288.0	225.0	9	2.0	2.0	1.0	350	0	0.2659890651702881	19000	9.317778825759888	
2.034858066830188	124.558	23.006147540983605	69.61065573770492	54.73770491803279	0.18472851311815447	38	789	369	85.0	341.0	264.0	8	2.0	2.0	1.0	368	0	0.289564847946167	19500	9.607343673706055	
0.5899650141259456	130.482	23.93469387755102	75.4265306122449	59.128571428571426	0.18472851311815447	39	800	384	67.0	409.0	318.0	23	2.0	2.0	1.0	384	0	0.31154322624206543	20000	9.91888689994812	
0.9048423437747142	136.682	25.054545454545455	80.6989898989899	63.23232323232323	0.18472851311815447	40	806	475	74.0	434.0	332.0	17	2.0	2.0	1.0	400	0	0.33300209045410156	20500	10.251888990402222	
19.634536788112555	140.79	25.513238289205702	82.21995926680245	64.4949083503055	0.18472851311815447	41	815	462	89.0	443.0	344.0	15	2.0	2.0	1.0	413	0	0.3397650718688965	21000	10.591654062271118	
0.5489446986758446	146.342	25.42331288343558	81.21472392638037	63.80163599182004	0.18472851311815447	42	826	354	81.0	379.0	298.0	21	2.0	2.0	1.0	427	0	0.33548808097839355	21500	10.927142143249512	
0.36873742048455144	155.206	26.010204081632654	83.2469387755102	65.4795918367347	0.1826740406165734	43	836	392	87.0	390.0	299.0	21	2.0	2.0	1.0	436	0	0.34235477447509766	22000	11.26949691772461	
0.5637208447631681	153.71	26.710794297352344	84.54175152749491	66.55193482688391	0.18053060451736352	44	846	401	89.0	449.0	356.0	13	2.0	2.0	1.0	449	0	0.35002613067626953	22500	11.619523048400879	
0.9540285743516567	159.616	27.800403225806452	90.65725806451613	71.24596774193549	0.18053060451736352	45	850	460	89.0	450.0	357.0	10	2.0	2.0	1.0	456	0	0.37824130058288574	23000	11.997764348983765	
0.28943510690395396	174.092	30.515463917525775	106.07010309278351	83.23917525773196	0.1796962624696559	46	865	522	87.0	521.0	409.0	18	2.0	2.0	1.0	465	0	0.4183773994445801	23500	12.416141748428345	
0.6778385678530185	177.516	29.489878542510123	104.582995951417	81.88259109311741	0.1796962624696559	47	872	558	84.0	571.0	449.0	14	2.0	2.0	1.0	469	0	0.4120805263519287	24000	12.828222274780273	
0.445115897268839	199.49	34.1047227926078	127.7741273100616	99.77207392197126	0.1796962624696559	48	886	558	85.0	680.0	524.0	13	2.0	2.0	1.0	478	0	0.4846041202545166	24500	13.31282639503479	
0.29077589664108466	200.448	34.4238683127572	123.19958847736625	96.14814814814815	0.1796962624696559	49	901	539	89.0	523.0	416.0	7	2.0	2.0	1.0	484	0	0.46500539779663086	25000	13.777831792831421	
0.3058552875434294	210.772	35.57259713701431	137.47034764826176	106.93047034764827	0.17157833623015797	50	912	610	89.0	764.0	582.0	23	2.0	2.0	1.0	490	0	0.5071818828582764	25500	14.285013675689697	
