ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
1.2935645397020241	146.286	24.59016393442623	108.47950819672131	79.30737704918033	0.16445761817634102	38	795	487	78.0	556.0	402.0	14	2.0	2.0	1.0	150	0	0.32904767990112305	19500	11.418790340423584	
2.280362079683168e+23	149.012	24.585714285714285	107.36938775510204	78.70816326530613	0.16445761817634102	39	806	492	83.0	547.0	397.0	12	2.0	2.0	1.0	154	0	0.32671594619750977	20000	11.745506286621094	
0.9680455612167779	153.39	26.54865424430642	114.42857142857143	83.91304347826087	0.16445761817634102	40	824	584	84.0	650.0	473.0	11	2.0	2.0	1.0	158	0	0.34244275093078613	20500	12.08794903755188	
1.3625681498768067e+40	157.15	26.27906976744186	117.5708245243129	86.10359408033827	0.16445559958141	41	852	512	89.0	584.0	420.0	14	2.0	2.0	1.0	161	0	0.3520505428314209	21000	12.4399995803833	
0.43861313827190673	165.106	26.521384928716905	122.35641547861508	89.64562118126273	0.1642001948430476	42	861	535	89.0	574.0	419.0	9	2.0	2.0	1.0	164	0	0.3981468677520752	21500	12.838146448135376	
1.1357094341771035	173.45	27.60612244897959	129.20612244897958	94.69183673469388	0.16403913570201187	43	871	531	82.0	590.0	432.0	16	2.0	2.0	1.0	166	0	0.42531347274780273	22000	13.263459920883179	
0.7282754906156286	190.07	29.43469387755102	141.86326530612246	103.85306122448979	0.16403913570201187	44	881	581	86.0	532.0	386.0	21	2.0	2.0	1.0	169	0	0.432689905166626	22500	13.696149826049805	
1.0852076502892873	195.648	30.401234567901234	155.08024691358025	113.46502057613169	0.16403913570201187	45	896	617	90.0	714.0	532.0	14	2.0	2.0	1.0	172	0	0.47002720832824707	23000	14.166177034378052	
0.7172986921009867	210.118	30.235294117647058	161.25354969574036	118.28194726166329	0.16403913570201187	46	904	665	90.0	726.0	534.0	9	2.0	2.0	1.0	175	0	0.4991428852081299	23500	14.665319919586182	
0.6298863408182553	225.782	31.04251012145749	165.62145748987854	121.49797570850203	0.16403913570201187	47	911	618	90.0	685.0	497.0	27	2.0	2.0	1.0	181	0	0.5015168190002441	24000	15.166836738586426	
0.45748055396194925	241.218	32.79545454545455	180.67561983471074	132.38429752066116	0.1618962094533891	48	928	668	89.0	744.0	548.0	22	2.0	2.0	1.0	188	0	0.5360145568847656	24500	15.702851295471191	
0.36494041652039066	257.234	35.26337448559671	202.5761316872428	148.24074074074073	0.1618962094533891	49	942	632	88.0	779.0	564.0	12	2.0	2.0	1.0	195	0	0.6569168567657471	25000	16.35976815223694	
0.7019713837874783	267.28	35.316770186335404	200.0062111801242	146.74741200828157	0.1618962094533891	50	960	712	90.0	864.0	634.0	14	2.0	2.0	1.0	195	0	0.5839865207672119	25500	16.94375467300415	
