ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10014.9	21.18	7.74	19.06	14.32	10010	0	0	55	14	50	37	10	6	9	7	0	0	0.06733107566833496	50	0.06733107566833496	0	100.0	
9783.425939164224	19.58	7.441860465116279	17.813953488372093	13.348837209302326	62.31538406167134	1	8	48	14.0	44.0	32.0	9	6.0	9.0	7.0	0	0	0.00963139533996582	100	0.07696247100830078	0	100.0	
9551.710034118913	21.22	7.441860465116279	18.11627906976744	13.511627906976743	62.31538406167134	2	16	51	14.0	44.0	32.0	2	6.0	9.0	7.0	0	0	0.022189855575561523	150	0.0991523265838623	0	100.0	
9561.468881093711	24.16	7.5227272727272725	19.113636363636363	14.204545454545455	62.31538406167134	3	23	54	12.0	56.0	41.0	6	6.0	9.0	7.0	0	0	0.01256871223449707	200	0.11172103881835938	0	100.0	
9404.833527846022	27.16	7.775510204081633	20.897959183673468	15.510204081632653	62.31538406167134	4	25	65	14.0	48.0	34.0	9	6.0	9.0	7.0	0	0	0.014364957809448242	250	0.12608599662780762	0	100.0	
9200.453668479515	31.3	7.755102040816326	21.142857142857142	15.693877551020408	62.31538406167134	5	27	65	14.0	48.0	34.0	8	6.0	9.0	7.0	0	0	0.01604008674621582	300	0.14212608337402344	0	100.0	
9586.90532220289	37.38	8.638297872340425	24.93617021276596	18.23404255319149	62.31538406167134	6	31	69	15.0	51.0	36.0	3	6.0	9.0	7.0	0	0	0.021860122680664062	350	0.1639862060546875	0	100.0	
8951.309112967905	40.78	8.595744680851064	25.25531914893617	18.5531914893617	62.31538406167134	7	35	72	14.0	48.0	34.0	5	6.0	9.0	7.0	0	0	0.02244853973388672	400	0.18643474578857422	0	100.0	
8220.2167691311	44.2	8.18	22.92	16.92	62.31538406167134	8	36	94	14	48	34	12	6	9	7	0	0	0.022351980209350586	450	0.2087867259979248	0	100.0	
8019.402117357557	46.38	8.2	23.72	17.6	59.358820596099704	9	36	89	14	48	34	12	6	9	7	0	0	0.02584528923034668	500	0.23463201522827148	0	100.0	
6913.513777147497	44.6	8.71111111111111	25.755555555555556	18.955555555555556	59.358820596099704	10	42	93	14.0	48.0	34.0	2	6.0	9.0	7.0	0	0	0.02734518051147461	550	0.2619771957397461	0	100.0	
6901.2602904755995	48.58	8.354166666666666	23.604166666666668	17.416666666666668	59.358820596099704	11	45	98	17.0	49.0	34.0	14	6.0	9.0	7.0	0	0	0.026471853256225586	600	0.2884490489959717	0	100.0	
7730.106707822722	52.44	8.4375	25.416666666666668	18.770833333333332	59.358820596099704	12	48	101	17.0	52.0	37.0	13	6.0	12.0	9.0	0	0	0.026087045669555664	650	0.31453609466552734	0	100.0	
7424.752429552209	56.58	8.64	26.46	19.58	59.358820596099704	13	48	109	15	53	39	21	6	12	9	0	0	0.02504444122314453	700	0.3395805358886719	0	100.0	
7025.023337795041	64.9	8.36	24.82	18.32	59.358820596099704	14	48	109	12	47	34	31	6	9	7	0	0	0.0272214412689209	750	0.3668019771575928	0	100.0	
8418.12586368577	59.1	7.66	21.24	15.74	59.358820596099704	15	49	110	12	47	34	28	6	9	7	0	0	0.024652719497680664	800	0.39145469665527344	0	100.0	
7226.140600979366	65.94	8.28	24.24	17.92	59.358820596099704	16	49	130	14	50	36	24	6	9	7	0	0	0.02632594108581543	850	0.41778063774108887	0	100.0	
7107.560333938972	58.98	8.854166666666666	27.5	20.25	59.358820596099704	17	52	116	14.0	50.0	36.0	6	6.0	9.0	7.0	0	0	0.030772686004638672	900	0.44855332374572754	0	100.0	
7621.448756209584	60.64	8.52	26.44	19.48	59.358820596099704	18	53	117	16	56	40	26	6	12	9	0	0	0.030093669891357422	950	0.47864699363708496	0	100.0	
8218.252419160523	57.84	8.42	25.28	18.66	59.358820596099704	19	53	101	15	50	36	19	6	9	7	0	0	0.02791905403137207	1000	0.506566047668457	0	100.0	
8018.893266010681	63.2	8.84	27.92	20.54	59.358820596099704	20	53	111	15	45	33	21	6	13	10	0	0	0.03071284294128418	1050	0.5372788906097412	0	100.0	
7421.388232067527	59.7	8.78	27.36	20.12	59.358820596099704	21	53	120	14	55	41	22	6	9	7	0	0	0.03142905235290527	1100	0.5687079429626465	0	100.0	
7420.871155962632	67.66	9.18	28.1	20.6	59.358820596099704	22	53	121	14	55	41	27	6	9	7	0	0	0.03266716003417969	1150	0.6013751029968262	0	100.0	
7573.254776171893	72.58	8.612244897959183	25.755102040816325	18.877551020408163	59.358820596099704	23	55	110	15.0	48.0	35.0	11	6.0	9.0	7.0	0	0	0.02771282196044922	1200	0.6290879249572754	0	100.0	
