ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10014.6	18.42	7.18	16.54	12.48	10000	0	0	46	12	42	31	10	6	9	7	0	0	0.06610822677612305	50	0.06610822677612305	0	100.0	
10013.414634146342	17.7	7.097560975609756	16.21951219512195	12.146341463414634	10000	1	10	31	11.0	30.0	21.0	6	6.0	9.0	7.0	0	0	0.010328054428100586	100	0.07643628120422363	0	100.0	
10013.0	16.36	6.825	14.475	10.875	10000	2	21	29	13.0	36.0	25.0	3	6.0	9.0	7.0	0	0	0.009451627731323242	150	0.08588790893554688	0	100.0	
10013.60465116279	16.26	6.627906976744186	13.488372093023257	10.255813953488373	10000	3	29	36	9.0	26.0	19.0	6	6.0	9.0	7.0	0	0	0.018795490264892578	200	0.10468339920043945	0	100.0	
10013.142857142857	16.22	6.485714285714286	13.257142857142858	10.028571428571428	10000	4	45	30	9.0	25.0	19.0	3	6.0	9.0	7.0	0	0	0.008102655410766602	250	0.11278605461120605	0	100.0	
10011.860465116279	19.9	6.6976744186046515	14.418604651162791	10.837209302325581	10000	5	53	35	9.0	25.0	18.0	5	6.0	9.0	7.0	0	0	0.011313438415527344	300	0.1240994930267334	0	100.0	
8952.785216716446	24.92	7.085106382978723	17.25531914893617	12.893617021276595	51.61681687685298	6	57	40	11.0	35.0	25.0	14	6.0	9.0	7.0	0	0	0.014301776885986328	350	0.13840126991271973	0	100.0	
8220.225645626706	27.26	7.06	17.3	12.9	51.61681687685298	7	57	44	13	39	28	13	6	9	7	0	0	0.014580965042114258	400	0.15298223495483398	0	100.0	
7730.736977562815	29.22	7.083333333333333	17.729166666666668	13.166666666666666	51.61681687685298	8	60	55	10.0	32.0	23.0	11	6.0	9.0	7.0	0	0	0.013875961303710938	450	0.16685819625854492	0	100.0	
8219.625246370946	28.44	7.1	18.08	13.38	51.61681687685298	9	60	55	10	34	25	16	6	9	7	0	0	0.015268325805664062	500	0.18212652206420898	0	100.0	
7574.159330294071	28.68	7.714285714285714	21.367346938775512	15.755102040816327	51.61681687685298	10	62	53	10.0	34.0	25.0	12	6.0	9.0	7.0	0	0	0.01588129997253418	550	0.19800782203674316	0	100.0	
6410.67135985116	29.88	7.531914893617022	21.148936170212767	15.53191489361702	51.61681687685298	11	66	56	11.0	34.0	25.0	8	6.0	9.0	7.0	0	0	0.01653265953063965	600	0.2145404815673828	0	100.0	
7777.145980345839	31.12	7.346938775510204	19.73469387755102	14.551020408163266	51.61681687685298	12	68	61	11.0	33.0	24.0	9	6.0	9.0	7.0	0	0	0.01564788818359375	650	0.23018836975097656	0	100.0	
8106.32480452777	33.16	7.425531914893617	19.361702127659573	14.23404255319149	51.61681687685298	13	72	67	12.0	35.0	25.0	11	6.0	9.0	7.0	0	0	0.015032052993774414	700	0.24522042274475098	0	100.0	
7623.049472606436	35.58	7.58	20.9	15.34	51.61681687685298	14	72	72	10	32	23	13	6	9	7	0	0	0.017449617385864258	750	0.26267004013061523	0	100.0	
6693.129002801725	34.96	8.104166666666666	23.895833333333332	17.541666666666668	51.61681687685298	15	75	63	13.0	41.0	30.0	17	6.0	9.0	7.0	0	0	0.020506620407104492	800	0.2831766605377197	0	100.0	
7622.338820739216	38.4	8.12	23.02	16.92	51.61681687685298	16	76	67	12	41	29	20	6	9	7	0	0	0.02150440216064453	850	0.30468106269836426	0	100.0	
8022.098093488673	38.66	8.14	23.08	17.06	51.61681687685298	17	77	73	13	51	37	17	6	9	7	0	0	0.018607139587402344	900	0.3232882022857666	0	100.0	
7318.112481794389	36.56	8.0	22.625	16.729166666666668	51.61681687685298	18	80	83	14.0	54.0	39.0	15	6.0	9.0	7.0	0	0	0.01648688316345215	950	0.33977508544921875	0	100.0	
7169.814065485348	38.44	8.693877551020408	25.040816326530614	18.510204081632654	51.61681687685298	19	82	63	13.0	51.0	37.0	14	6.0	9.0	7.0	0	0	0.020087718963623047	1000	0.3598628044128418	0	100.0	
