ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10014.75	32.35	8.6	31.35	21.9	10010	0	0	61	15	60	41	22	7	21	15	0	0	0.07136940956115723	20	0.07136940956115723	20	0.0	
10014.70588235294	34.0	8.941176470588236	34.94117647058823	24.294117647058822	10010	1	4	50	13.0	45.0	31.0	15	7.0	24.0	17.0	0	0	0.008332252502441406	40	0.07970166206359863	33	17.5	
10014.166666666666	38.5	8.833333333333334	35.333333333333336	24.555555555555557	10010	2	7	52	13.0	48.0	33.0	24	7.0	24.0	17.0	0	0	0.008679866790771484	60	0.08838152885437012	45	25.0	
10013.75	38.35	9.4	39.15	27.1	10010	3	8	55	13	48	33	30	7	33	23	0	0	0.011139154434204102	80	0.09952068328857422	56	30.0	
10013.611111111111	36.55	9.0	38.833333333333336	26.88888888888889	10010	4	11	50	15.0	54.0	37.0	21	7.0	21.0	15.0	0	0	0.011571168899536133	100	0.11109185218811035	68	32.0	
10012.35294117647	37.75	8.764705882352942	37.588235294117645	26.058823529411764	10010	5	15	62	13.0	54.0	37.0	13	7.0	27.0	19.0	0	0	0.012719392776489258	120	0.12381124496459961	80	33.33333333333334	
10010.78947368421	39.85	9.894736842105264	39.31578947368421	27.210526315789473	10000	6	17	65	14.0	57.0	39.0	17	7.0	24.0	17.0	0	0	0.01307368278503418	140	0.1368849277496338	96	31.42857142857143	
9484.437780055961	44.4	9.578947368421053	39.78947368421053	27.526315789473685	14.317821063276353	7	19	63	14.0	66.0	45.0	17	7.0	21.0	15.0	0	0	0.014472723007202148	160	0.15135765075683594	112	30.0	
9456.35099005907	49.55	10.0	38.333333333333336	26.555555555555557	14.317821063276353	8	22	88	14.0	57.0	39.0	16	7.0	21.0	15.0	0	0	0.013051509857177734	180	0.16440916061401367	127	29.444444444444443	
8959.608742560746	55.6	10.526315789473685	42.473684210526315	29.31578947368421	14.317821063276353	9	24	101	16.0	57.0	39.0	20	7.0	30.0	21.0	0	0	0.015413999557495117	200	0.1798231601715088	143	28.5	
8011.010806984574	53.5	10.6	42.45	29.3	14.317821063276353	10	24	81	17	63	43	23	7	21	15	0	0	0.01634359359741211	220	0.1961667537689209	158	28.181818181818187	
