ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10015.0	26.17	7.22	25.79	17.56	10015	0	0	75	16	75	50	12	5	11	8	0	0	0.10941863059997559	100	0.10941863059997559	0	100.0	
10015.0	28.96	7.344827586206897	26.436781609195403	18.091954022988507	10015	1	14	77	15.0	75.0	50.0	12	5.0	11.0	8.0	0	0	0.02774834632873535	200	0.13716697692871094	0	100.0	
10015.0	30.89	7.3522727272727275	28.227272727272727	19.28409090909091	10015	2	27	75	15.0	75.0	50.0	6	5.0	11.0	8.0	0	0	0.027950763702392578	300	0.16511774063110352	0	100.0	
10015.0	33.2	7.366666666666666	27.677777777777777	18.822222222222223	10015	3	38	76	15.0	75.0	50.0	7	5.0	14.0	10.0	0	0	0.031061649322509766	400	0.19617938995361328	0	100.0	
10015.0	36.41	7.11340206185567	26.15463917525773	17.762886597938145	10015	4	42	69	14.0	69.0	46.0	13	5.0	11.0	8.0	0	0	0.028122425079345703	500	0.22430181503295898	0	100.0	
10015.0	34.69	7.173469387755102	26.510204081632654	17.979591836734695	10015	5	45	76	13.0	63.0	42.0	12	5.0	14.0	10.0	0	0	0.029078960418701172	600	0.25338077545166016	0	100.0	
10015.0	33.43	7.111111111111111	26.3	17.855555555555554	10015	6	56	64	10.0	56.0	38.0	8	5.0	14.0	10.0	0	0	0.02722764015197754	700	0.2806084156036377	0	100.0	
10015.0	34.72	7.0227272727272725	25.863636363636363	17.59090909090909	10015	7	69	83	12.0	51.0	34.0	9	5.0	14.0	10.0	0	0	0.026452302932739258	800	0.30706071853637695	0	100.0	
10015.0	36.91	7.1063829787234045	24.925531914893618	17.085106382978722	10015	8	76	85	12.0	51.0	34.0	11	5.0	14.0	10.0	0	0	0.02727651596069336	900	0.3343372344970703	0	100.0	
10015.0	34.46	7.089887640449438	24.213483146067414	16.640449438202246	10015	9	88	81	14.0	51.0	34.0	2	5.0	11.0	8.0	0	0	0.024956226348876953	1000	0.35929346084594727	0	100.0	
10015.0	35.89	7.041666666666667	23.927083333333332	16.541666666666668	10015	10	93	70	12.0	44.0	30.0	12	5.0	11.0	8.0	0	0	0.025238037109375	1100	0.38453149795532227	0	100.0	
10015.0	34.26	7.020833333333333	24.072916666666668	16.59375	10015	11	98	66	13.0	54.0	36.0	13	5.0	11.0	8.0	0	0	0.02675914764404297	1200	0.41129064559936523	0	100.0	
10015.0	36.28	7.168421052631579	25.189473684210526	17.326315789473686	10015	12	104	73	13.0	66.0	44.0	13	5.0	11.0	8.0	0	0	0.02615213394165039	1300	0.4374427795410156	0	100.0	
10015.0	37.04	6.938775510204081	24.367346938775512	16.806122448979593	10015	13	107	65	13.0	66.0	44.0	13	5.0	11.0	8.0	0	0	0.026651382446289062	1400	0.4640941619873047	0	100.0	
10015.0	38.76	6.877551020408164	23.724489795918366	16.459183673469386	10015	14	110	70	12.0	65.0	44.0	9	5.0	11.0	8.0	0	0	0.025383472442626953	1500	0.48947763442993164	0	100.0	
10015.0	39.93	6.989247311827957	23.612903225806452	16.29032258064516	10015	15	118	75	12.0	59.0	40.0	11	5.0	11.0	8.0	0	0	0.0245206356048584	1600	0.51399827003479	0	100.0	
10015.0	43.13	7.26530612244898	25.132653061224488	17.275510204081634	10015	16	121	80	12.0	56.0	38.0	18	5.0	11.0	8.0	0	0	0.025719404220581055	1700	0.5397176742553711	0	100.0	
10015.0	43.52	7.141414141414141	24.646464646464647	16.98989898989899	10015	17	123	93	12.0	56.0	38.0	12	5.0	11.0	8.0	0	0	0.0263674259185791	1800	0.5660851001739502	0	100.0	
10015.0	44.95	7.020618556701031	25.61855670103093	17.50515463917526	10015	18	127	94	13.0	59.0	40.0	15	5.0	11.0	8.0	0	0	0.02705240249633789	1900	0.5931375026702881	0	100.0	
10015.0	46.52	6.86	24.46	16.67	10015	19	128	90	12	48	33	13	5	11	8	0	0	0.026537418365478516	2000	0.6196749210357666	0	100.0	
10015.0	42.85	7.217391304347826	26.554347826086957	18.032608695652176	10015	20	137	77	12.0	57.0	38.0	12	5.0	11.0	8.0	0	0	0.025963783264160156	2100	0.6456387042999268	0	100.0	
10015.0	27.24	7.28	26.64	18.25	10015	20	137	69	15	68	46	12	5	11	8	0	0	0.271512508392334	2100	0.9171512126922607	0	100.0	
10015.0	25.3	7.072289156626506	23.27710843373494	16.06024096385542	10015	1	155	61	14.0	60.0	41.0	12	5.0	11.0	8.0	0	0	0.021497488021850586	200	0.9386487007141113	0	100.0	
10015.0	25.47	6.842696629213483	22.134831460674157	15.292134831460674	10015	2	167	64	14.0	52.0	35.0	3	5.0	11.0	8.0	0	0	0.02313995361328125	300	0.9617886543273926	0	100.0	
