ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10014.7	18.46	7.2	16.56	12.52	10000	0	0	48	12	43	32	10	6	9	7	0	0	0.06510043144226074	50	0.06510043144226074	0	100.0	
10014.285714285714	17.96	7.023809523809524	15.785714285714286	11.976190476190476	10000	1	9	40	12.0	36.0	27.0	7	6.0	9.0	7.0	0	0	0.008065938949584961	100	0.0731663703918457	0	100.0	
10013.191489361701	19.36	6.808510638297872	14.936170212765957	11.340425531914894	10000	2	13	39	10.0	26.0	19.0	7	6.0	9.0	7.0	0	0	0.010106563568115234	150	0.08327293395996094	0	100.0	
10010.760869565218	20.82	6.891304347826087	16.369565217391305	12.369565217391305	10000	3	18	38	11.0	33.0	24.0	9	6.0	9.0	7.0	0	0	0.022635459899902344	200	0.10590839385986328	0	100.0	
9535.863671539471	22.28	7.071428571428571	17.80952380952381	13.333333333333334	24.15882059609971	4	27	45	11.0	31.0	22.0	8	6.0	9.0	7.0	0	0	0.012783050537109375	250	0.11869144439697266	0	100.0	
9330.531581561807	24.08	7.045454545454546	17.522727272727273	13.159090909090908	24.15882059609971	5	34	45	10.0	30.0	22.0	3	6.0	9.0	7.0	0	0	0.013875246047973633	300	0.1325666904449463	0	100.0	
9178.949830121875	25.78	7.145833333333333	18.104166666666668	13.541666666666666	24.15882059609971	6	37	41	10.0	30.0	22.0	15	6.0	10.0	8.0	0	0	0.015413761138916016	350	0.1479804515838623	0	100.0	
9011.95302404948	26.74	7.36	18.82	14.08	24.15882059609971	7	37	50	10	32	24	12	6	9	7	0	0	0.01852107048034668	400	0.16650152206420898	0	100.0	
9373.776094931665	30.64	7.787234042553192	20.80851063829787	15.404255319148936	24.15882059609971	8	41	57	11.0	37.0	27.0	12	6.0	12.0	9.0	0	0	0.018251657485961914	450	0.1847531795501709	0	100.0	
9211.571025775955	32.2	7.82	20.7	15.26	24.15882059609971	9	42	72	10	33	24	14	6	9	7	0	0	0.018766403198242188	500	0.20351958274841309	0	100.0	
9013.2112071384	34.08	7.8	20.98	15.46	24.15882059609971	10	43	71	11	48	35	12	6	9	7	0	0	0.016786813735961914	550	0.220306396484375	0	100.0	
8990.850441692786	36.12	7.571428571428571	20.20408163265306	14.89795918367347	24.15882059609971	11	45	71	13.0	40.0	29.0	8	6.0	9.0	7.0	0	0	0.018547773361206055	600	0.23885416984558105	0	100.0	
8677.243039544048	30.7	7.555555555555555	20.822222222222223	15.4	24.15882059609971	12	51	81	11.0	38.0	28.0	4	6.0	9.0	7.0	0	0	0.018459796905517578	650	0.25731396675109863	0	100.0	
