ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10037.62316378066	30.264	7.9	28.608	20.348	10000	0	0	138	17	129	92	9	5	8	6	0	0	0.27408695220947266	500	0.27408695220947266	480	4.0	
10000.0	28.36	7.433420365535248	24.48302872062663	17.4177545691906	10000	1	118	108	17.0	131.0	93.0	5	5.0	8.0	6.0	0	0	0.12700581550598145	1000	0.4010927677154541	726	27.400000000000006	
10000.0	27.988	7.1495098039215685	21.431372549019606	15.227941176470589	10000	2	211	94	14.0	77.0	56.0	3	5.0	8.0	6.0	0	0	0.12812042236328125	1500	0.5292131900787354	987	34.2	
10000.0	31.81	7.110849056603773	21.01179245283019	14.889150943396226	10000	3	288	108	15.0	83.0	60.0	2	5.0	8.0	6.0	0	0	0.1270749568939209	2000	0.6562881469726562	1259	37.050000000000004	
10000.0	31.974	6.915909090909091	19.85909090909091	14.081818181818182	10000	4	349	108	14.0	79.0	57.0	5	5.0	8.0	6.0	0	0	0.12693405151367188	2500	0.7832221984863281	1550	38.0	
10000.0	36.664	6.910714285714286	20.089285714285715	14.216517857142858	10000	5	402	108	15.0	83.0	60.0	6	5.0	8.0	6.0	0	0	0.13036203384399414	3000	0.9135842323303223	1830	39.0	
10000.0	36.83	6.849673202614379	19.507625272331154	13.793028322440087	10000	6	444	114	15.0	86.0	62.0	6	5.0	8.0	6.0	0	0	0.13052153587341309	3500	1.0441057682037354	2092	40.22857142857143	
10000.0	37.254	7.006423982869379	19.931477516059957	14.042826552462527	10000	7	478	99	16.0	86.0	62.0	3	5.0	8.0	6.0	0	0	0.1376347541809082	4000	1.1817405223846436	2379	40.525	
10017.021885518168	39.244	6.946581196581197	19.41025641025641	13.696581196581196	10000	8	511	109	16.0	106.0	75.0	4	5.0	8.0	6.0	0	0	0.1402726173400879	4500	1.3220131397247314	2642	41.288888888888884	
10000.0	40.416	6.904761904761905	19.528138528138527	13.755411255411255	10000	9	550	107	15.0	77.0	55.0	4	5.0	8.0	6.0	0	0	0.1321117877960205	5000	1.454124927520752	2900	42.00000000000001	
