ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10108.733193613025	34.27	8.41	33.27	23.18	10010	0	0	61	16	60	41	22	7	21	15	0	0	0.14749503135681152	200	0.14749503135681152	200	0.0	
10014.590163934427	35.71	8.491803278688524	34.377049180327866	23.918032786885245	10000	1	17	73	16.0	66.0	45.0	10	7.0	21.0	15.0	0	0	0.07361221313476562	400	0.22110724449157715	341	14.75	
10068.7661559337	37.34	8.563953488372093	35.28488372093023	24.523255813953487	10000	2	45	86	16.0	60.0	41.0	5	7.0	21.0	15.0	0	0	0.07722902297973633	600	0.2983362674713135	479	20.16666666666667	
10050.757523719103	40.35	8.43956043956044	34.565934065934066	24.043956043956044	10000	3	63	80	16.0	60.0	41.0	6	7.0	21.0	15.0	0	0	0.10255599021911621	800	0.4008922576904297	629	21.375	
10064.547810100765	40.17	8.353260869565217	34.483695652173914	23.98913043478261	10000	4	79	93	13.0	57.0	39.0	5	7.0	21.0	15.0	0	0	0.08293628692626953	1000	0.4838285446166992	780	22.0	
10101.6842943378	41.445	8.280219780219781	34.08791208791209	23.725274725274726	10000	5	97	104	13.0	54.0	37.0	12	7.0	24.0	17.0	0	0	0.08593320846557617	1200	0.5697617530822754	924	23.0	
10110.845892211939	45.55	8.38219895287958	35.46596858638743	24.643979057591622	10000	6	106	95	13.0	54.0	37.0	10	7.0	21.0	15.0	0	0	0.10616898536682129	1400	0.6759307384490967	1079	22.92857142857143	
10112.99773241927	45.785	8.697297297297297	37.45945945945946	25.972972972972972	10000	7	121	96	14.0	63.0	43.0	16	7.0	21.0	15.0	0	0	0.11545276641845703	1600	0.7913835048675537	1213	24.1875	
10195.963794060206	53.515	8.712765957446809	39.191489361702125	27.127659574468087	10000	8	133	115	13.0	66.0	45.0	15	7.0	24.0	17.0	0	0	0.12886619567871094	1800	0.9202497005462646	1358	24.555555555555557	
10060.213274262103	56.84	8.607329842931938	37.97905759162304	26.319371727748692	10000	9	142	129	14.0	78.0	53.0	12	7.0	21.0	15.0	0	0	0.1252129077911377	2000	1.0454626083374023	1511	24.450000000000003	
10059.426611734545	59.86	8.65979381443299	39.077319587628864	27.051546391752577	10000	10	148	139	15.0	66.0	45.0	12	7.0	21.0	15.0	0	0	0.12158322334289551	2200	1.1670458316802979	1659	24.59090909090908	
10058.790848012897	63.085	8.401015228426395	36.68527918781726	25.456852791878173	10000	11	151	123	14.0	66.0	45.0	11	7.0	21.0	15.0	0	0	0.1181633472442627	2400	1.2852091789245605	1823	24.041666666666657	
10250.427877104436	64.3	8.571428571428571	37.86734693877551	26.244897959183675	10000	12	155	129	14.0	69.0	47.0	7	7.0	21.0	15.0	0	0	0.12439393997192383	2600	1.4096031188964844	1986	23.615384615384613	
10203.66725711677	65.235	8.635897435897435	38.83076923076923	26.887179487179488	10000	13	160	120	15.0	69.0	47.0	15	7.0	21.0	15.0	0	0	0.1283431053161621	2800	1.5379462242126465	2149	23.25	
10201.30488349745	66.9	8.568527918781726	38.421319796954315	26.614213197969544	10000	14	163	131	14.0	60.0	41.0	20	7.0	21.0	15.0	0	0	0.12788939476013184	3000	1.6658356189727783	2305	23.16666666666667	
10057.89847768111	68.82	8.668341708542714	39.37688442211055	27.251256281407034	10000	15	164	137	14.0	66.0	45.0	15	7.0	24.0	17.0	0	0	0.1261754035949707	3200	1.792011022567749	2472	22.75	
10106.365382038795	72.07	8.846938775510203	40.23979591836735	27.8265306122449	10000	16	168	137	15.0	66.0	45.0	12	7.0	21.0	15.0	0	0	0.13592529296875	3400	1.927936315536499	2628	22.705882352941174	
10010.438144329897	71.215	8.835051546391753	39.865979381443296	27.577319587628867	10000	17	174	152	16.0	66.0	45.0	21	7.0	21.0	15.0	0	0	0.14825725555419922	3600	2.0761935710906982	2782	22.72222222222223	
10325.847767588764	77.06	8.735	39.165	27.11	10000	18	174	151	16	72	49	29	7	21	15	0	0	0.1392230987548828	3800	2.215416669845581	2940	22.631578947368425	
10010.25	82.23	8.685	39.645	27.43	10000	19	174	162	17	66	45	24	7	21	15	0	0	0.13123297691345215	4000	2.346649646759033	3109	22.275000000000006	
10152.840743832328	85.805	8.623115577889447	39.618090452261306	27.412060301507537	10000	20	175	172	15.0	75.0	51.0	27	7.0	21.0	15.0	0	0	0.12891602516174316	4200	2.4755656719207764	3276	22.0	
10057.838566017177	90.62	8.605	40.26	27.84	10000	21	175	189	16	69	47	32	7	24	17	0	0	0.12907099723815918	4400	2.6046366691589355	3435	21.931818181818187	
10057.601903621086	88.41	8.728643216080402	40.88442211055276	28.256281407035175	10000	22	176	180	13.0	69.0	47.0	27	7.0	24.0	17.0	0	0	0.1309196949005127	4600	2.7355563640594482	3600	21.73913043478261	
10058.139907859619	87.435	8.738693467336683	40.20603015075377	27.804020100502512	10000	23	177	175	13.0	69.0	47.0	33	7.0	21.0	15.0	0	0	0.12946295738220215	4800	2.8650193214416504	3762	21.625	
10057.994059402328	86.37	8.989949748743719	41.246231155778894	28.497487437185928	10000	24	178	177	16.0	78.0	53.0	16	7.0	21.0	15.0	0	0	0.12859368324279785	5000	2.9936130046844482	3917	21.659999999999997	
10057.441295583232	90.86	8.959798994974875	41.02010050251256	28.34673366834171	10000	25	179	161	16.0	69.0	47.0	23	7.0	24.0	17.0	0	0	0.13732624053955078	5200	3.130939245223999	4093	21.288461538461533	
10200.959766191372	89.37	9.121827411167512	42.53299492385787	29.35532994923858	10000	26	182	173	16.0	66.0	45.0	18	7.0	21.0	15.0	0	0	0.13550615310668945	5400	3.2664453983306885	4247	21.351851851851862	
10186.883500135747	90.605	9.233502538071066	43.47715736040609	29.98477157360406	10000	27	185	173	14.0	69.0	47.0	20	7.0	24.0	17.0	0	0	0.13217973709106445	5600	3.398625135421753	4399	21.44642857142857	
10294.781759642941	88.4	9.191919191919192	42.81818181818182	29.545454545454547	10000	28	187	179	13.0	75.0	51.0	15	7.0	21.0	15.0	0	0	0.13861751556396484	5800	3.5372426509857178	4563	21.327586206896555	
10104.992529328067	87.07	9.272727272727273	43.27272727272727	29.848484848484848	10000	29	189	179	15.0	72.0	49.0	26	7.0	24.0	17.0	0	0	0.1443040370941162	6000	3.681546688079834	4718	21.366666666666674	
10105.728751999422	83.72	9.3248730964467	43.55329949238579	30.03553299492386	10000	30	192	200	15.0	72.0	49.0	23	7.0	21.0	15.0	0	0	0.13953042030334473	6200	3.8210771083831787	4881	21.274193548387103	
10104.911854937074	87.76	9.35678391959799	43.824120603015075	30.21608040201005	10000	31	193	200	16.0	69.0	47.0	24	7.0	24.0	17.0	0	0	0.15956711769104004	6400	3.9806442260742188	5038	21.28125	
10058.18171095706	90.85	9.238578680203046	42.898477157360404	29.598984771573605	10000	32	196	200	14.0	72.0	49.0	22	7.0	21.0	15.0	0	0	0.13575029373168945	6600	4.116394519805908	5195	21.287878787878782	
10344.271387724188	92.465	9.563451776649746	44.36040609137056	30.573604060913706	10000	33	199	200	14.0	72.0	49.0	20	7.0	24.0	17.0	0	0	0.13779735565185547	6800	4.254191875457764	5365	21.102941176470594	
10283.215488809203	93.09	9.690355329949238	46.431472081218274	31.95431472081218	10000	34	202	177	16.0	78.0	53.0	12	7.0	21.0	15.0	0	0	0.1442101001739502	7000	4.398401975631714	5524	21.08571428571429	
10200.621178312573	94.595	9.843434343434344	47.015151515151516	32.343434343434346	10000	35	204	198	17.0	90.0	61.0	18	7.0	24.0	17.0	0	0	0.14200115203857422	7200	4.540403127670288	5684	21.055555555555557	
10058.626621536037	90.505	9.85204081632653	45.704081632653065	31.46938775510204	10000	36	208	190	15.0	75.0	51.0	26	7.0	24.0	17.0	0	0	0.13656187057495117	7400	4.676964998245239	5838	21.108108108108098	
10313.595629931866	90.845	9.78391959798995	45.120603015075375	31.08040201005025	10000	37	209	177	16.0	78.0	53.0	32	7.0	21.0	15.0	0	0	0.1539323329925537	7600	4.830897331237793	6005	20.986842105263165	
10152.005980041353	86.855	9.798994974874372	45.85929648241206	31.57286432160804	10000	38	210	177	16.0	78.0	53.0	23	7.0	21.0	15.0	0	0	0.1561570167541504	7800	4.987054347991943	6174	20.846153846153854	
10283.885438249748	85.17	9.474489795918368	43.974489795918366	30.316326530612244	10000	39	214	153	17.0	81.0	55.0	24	7.0	24.0	17.0	0	0	0.13482880592346191	8000	5.121883153915405	6326	20.92500000000001	
10094.21084044879	87.55	9.592783505154639	44.01030927835052	30.34020618556701	10000	40	220	171	17.0	81.0	55.0	9	7.0	24.0	17.0	0	0	0.13064098358154297	8200	5.252524137496948	6484	20.92682926829268	
10057.609715901091	92.165	9.702020202020202	44.46969696969697	30.646464646464647	10000	41	222	180	17.0	105.0	71.0	24	7.0	21.0	15.0	0	0	0.1396336555480957	8400	5.392157793045044	6644	20.904761904761898	
10107.320010589196	91.935	9.677083333333334	45.4375	31.291666666666668	10000	42	230	191	17.0	78.0	53.0	14	7.0	21.0	15.0	0	0	0.14772272109985352	8600	5.5398805141448975	6792	21.023255813953483	
10154.279048526783	90.465	9.723076923076922	45.4	31.266666666666666	10000	43	235	193	17.0	84.0	57.0	12	7.0	24.0	17.0	0	0	0.14034366607666016	8800	5.680224180221558	6956	20.954545454545453	
10058.76710217043	86.825	9.61340206185567	44.56701030927835	30.711340206185568	10000	44	241	199	17.0	78.0	53.0	18	7.0	24.0	17.0	0	0	0.16429567337036133	9000	5.844519853591919	7116	20.933333333333337	
10205.129856497691	89.44	9.476683937823834	44.409326424870464	30.60621761658031	10000	45	248	187	17.0	78.0	53.0	8	7.0	21.0	15.0	0	0	0.1425929069519043	9200	5.987112760543823	7271	20.967391304347828	
10106.23235457703	83.195	9.540816326530612	45.44387755102041	31.29591836734694	10000	46	252	196	17.0	78.0	53.0	18	7.0	21.0	15.0	0	0	0.1428670883178711	9400	6.129979848861694	7430	20.95744680851064	
